ID_Contrato,Nome_Assessoria,Data_Envio_Assessoria,Dias_Em_Atraso_Inicial,Valor_Inadimplente_Inicial,Status_Cobranca,Score_Interno_Risco,Regiao_Cliente
CONTR_2026_05156,Vertice Asset e Cobranca,2026-01-15,66,4485.99,Ajuizado,7.0,Nordeste
CONTR_2026_05157,Fenix Recuperacao de Credito,2026-04-30,105,15194.64,Em Aberto,39.0,Centro-Oeste
CONTR_2026_05158,Acerta Credito Integrado,2026-03-26,109,3008.6,Insucesso,37.0,Sul
CONTR_2026_05159,Vertice Asset e Cobranca,2026-02-04,125,1299.21,Insucesso,63.0,Sudeste
CONTR_2026_05160,Fenix Recuperacao de Credito,2026-03-10,47,7116.46,Acordo Firmado,55.0,Sudeste
CONTR_2026_05161,Nexus Mediacao Financeira,2026-04-17,129,8248.66,Acordo Firmado,15.0,Norte
CONTR_2026_05162,Fenix Recuperacao de Credito,2026-01-27,62,7270.66,Insucesso,83.0,Nordeste
CONTR_2026_05163,Vertice Asset e Cobranca,2026-03-29,130,7232.2,Acordo Firmado,74.0,Nordeste
CONTR_2026_05164,Vertice Asset e Cobranca,2026-01-07,41,4500.76,Acordo Firmado,62.0,Nordeste
CONTR_2026_05165,Fenix Recuperacao de Credito,2026-01-06,56,1294.19,Insucesso,68.0,Nordeste
CONTR_2026_05166,Vertice Asset e Cobranca,2026-04-20,141,7745.15,Em Aberto,50.0,Sudeste
CONTR_2026_05167,Fenix Recuperacao de Credito,2026-02-02,143,14985.17,Em Aberto,41.0,Sudeste
CONTR_2026_05168,Fenix Recuperacao de Credito,2026-02-27,93,2056.23,Insucesso,61.0,Norte
CONTR_2026_05169,Fenix Recuperacao de Credito,2026-02-18,80,1551.65,Em Aberto,25.0,Sudeste
CONTR_2026_05170,Acerta Credito Integrado,2026-01-17,89,2740.82,Em Aberto,28.0,Norte
CONTR_2026_05171,Vertice Asset e Cobranca,2026-04-20,102,10678.73,Ajuizado,82.0,Sul
CONTR_2026_05172,Nexus Mediacao Financeira,2026-02-11,105,1761.07,Acordo Firmado,35.0,Sul
CONTR_2026_05173,Fenix Recuperacao de Credito,2026-04-04,81,7479.29,Insucesso,83.0,Nordeste
CONTR_2026_05174,Fenix Recuperacao de Credito,2026-03-13,31,1525.08,Em Aberto,53.0,Sudeste
CONTR_2026_05175,Vertice Asset e Cobranca,2026-02-09,-999,1366.69,Em Aberto,84.0,Nordeste
CONTR_2026_05176,Acerta Credito Integrado,2026-02-15,43,12295.9,Insucesso,39.0,Sudeste
CONTR_2026_05177,Acerta Credito Integrado,2026-03-12,112,8560.57,Acordo Firmado,97.0,Centro-Oeste
CONTR_2026_05178,Fenix Recuperacao de Credito,2026-03-11,101,5763.8,Acordo Firmado,59.0,Sul
CONTR_2026_05179,Nexus Mediacao Financeira,2026-03-09,86,2143.68,Insucesso,51.0,Sul
CONTR_2026_05180,Fenix Recuperacao de Credito,2026-01-01,82,2834.53,Em Aberto,1.0,Nordeste
CONTR_2026_05181,Vertice Asset e Cobranca,2026-03-20,148,1449.13,Em Aberto,45.0,Nordeste
CONTR_2026_05182,Acerta Credito Integrado,2026-04-05,124,6383.3,Acordo Firmado,51.0,Sudeste
CONTR_2026_05183,Fenix Recuperacao de Credito,2026-03-30,96,6993.18,Acordo Firmado,48.0,Sudeste
CONTR_2026_05184,Fenix Recuperacao de Credito,2026-04-21,73,3178.63,Em Aberto,49.0,Nordeste
CONTR_2026_05185,Acerta Credito Integrado,2026-04-07,128,3265.59,Em Aberto,73.0,Sul
CONTR_2026_05186,Fenix Recuperacao de Credito,2026-02-21,93,6157.46,Acordo Firmado,14.0,Sudeste
CONTR_2026_05187,Nexus Mediacao Financeira,2026-02-04,70,15762.91,Em Aberto,67.0,Centro-Oeste
CONTR_2026_05188,Vertice Asset e Cobranca,2026-04-29,72,3710.23,Acordo Firmado,30.0,Sudeste
CONTR_2026_05189,Fenix Recuperacao de Credito,2026-03-10,109,4602.05,Em Aberto,65.0,Nordeste
CONTR_2026_05190,Vertice Asset e Cobranca,2026-01-05,118,7191.21,Em Aberto,69.0,Nordeste
CONTR_2026_05191,Vertice Asset e Cobranca,2026-04-10,109,3295.19,Insucesso,87.0,Centro-Oeste
CONTR_2026_05192,Acerta Credito Integrado,2026-01-17,109,11357.39,Acordo Firmado,6.0,Centro-Oeste
CONTR_2026_05193,Acerta Credito Integrado,2026-02-22,80,10559.91,Ajuizado,84.0,Sudeste
CONTR_2026_05194,Fenix Recuperacao de Credito,2026-02-21,73,6808.63,Acordo Firmado,46.0,Nordeste
CONTR_2026_05195,Fenix Recuperacao de Credito,2026-01-14,94,5049.32,Acordo Firmado,42.0,Nordeste
CONTR_2026_05196,Acerta Credito Integrado,2026-01-29,87,21728.32,Em Aberto,72.0,Sudeste
CONTR_2026_05197,Acerta Credito Integrado,2026-01-08,59,7259.7,Em Aberto,61.0,Nordeste
CONTR_2026_05198,Fenix Recuperacao de Credito,2026-04-08,89,6353.27,Em Aberto,31.0,Nordeste
CONTR_2026_05199,Vertice Asset e Cobranca,2026-04-14,110,11670.46,Acordo Firmado,79.0,Centro-Oeste
CONTR_2026_05200,Vertice Asset e Cobranca,2026-01-01,78,5248.3,Em Aberto,26.0,Sul
CONTR_2026_05201,Vertice Asset e Cobranca,2026-01-29,-999,2591.46,Acordo Firmado,58.0,Sul
CONTR_2026_05202,Vertice Asset e Cobranca,2026-02-05,52,1941.18,Em Aberto,33.0,Sudeste
CONTR_2026_05203,Nexus Mediacao Financeira,2026-02-20,65,4384.14,Ajuizado,52.0,Sudeste
CONTR_2026_05204,Acerta Credito Integrado,2026-02-06,72,4824.78,Em Aberto,32.0,Nordeste
CONTR_2026_05205,Vertice Asset e Cobranca,2026-04-03,114,9992.42,Insucesso,54.0,Sudeste
CONTR_2026_05206,Vertice Asset e Cobranca,2026-03-10,96,1951.06,Acordo Firmado,1.0,Sul
CONTR_2026_05207,Acerta Credito Integrado,2026-02-22,63,6916.43,Acordo Firmado,5.0,Nordeste
CONTR_2026_05208,Vertice Asset e Cobranca,2026-04-06,33,3012.94,Acordo Firmado,22.0,Sudeste
CONTR_2026_05209,Acerta Credito Integrado,2026-02-21,54,15186.89,Em Aberto,95.0,Centro-Oeste
CONTR_2026_05210,Fenix Recuperacao de Credito,2026-03-29,37,4378.37,Em Aberto,5.0,Sul
CONTR_2026_05211,Fenix Recuperacao de Credito,2026-03-24,116,6069.58,Em Aberto,8.0,Sul
CONTR_2026_05212,Fenix Recuperacao de Credito,2026-01-12,58,6450.66,Acordo Firmado,70.0,Nordeste
CONTR_2026_05213,Vertice Asset e Cobranca,2026-02-21,110,1677.08,Em Aberto,51.0,Nordeste
CONTR_2026_05214,Acerta Credito Integrado,2026-01-01,106,10759.31,Em Aberto,10.0,Nordeste
CONTR_2026_05215,Vertice Asset e Cobranca,2026-01-07,125,2097.05,Insucesso,62.0,Nordeste
CONTR_2026_05216,Nexus Mediacao Financeira,2026-01-17,68,3732.67,Acordo Firmado,40.0,Nordeste
CONTR_2026_05217,Vertice Asset e Cobranca,2026-04-08,102,6782.31,Insucesso,47.0,Nordeste
CONTR_2026_05218,Acerta Credito Integrado,2026-02-12,93,1484.02,Acordo Firmado,80.0,Sudeste
CONTR_2026_05219,Fenix Recuperacao de Credito,2026-03-12,93,5542.55,Insucesso,56.0,Nordeste
CONTR_2026_05220,Fenix Recuperacao de Credito,2026-01-17,89,3837.45,Em Aberto,28.0,Sudeste
CONTR_2026_05221,Vertice Asset e Cobranca,2026-02-28,115,1529.91,Acordo Firmado,56.0,Sudeste
CONTR_2026_05222,Vertice Asset e Cobranca,2026-01-03,111,7680.28,Em Aberto,1.0,Nordeste
CONTR_2026_05223,Fenix Recuperacao de Credito,2026-01-29,89,4679.09,Em Aberto,52.0,Sudeste
CONTR_2026_05224,Vertice Asset e Cobranca,2026-01-22,76,3008.01,Insucesso,82.0,Nordeste
CONTR_2026_05225,Vertice Asset e Cobranca,2026-02-07,72,1640.48,Em Aberto,62.0,Sudeste
CONTR_2026_05226,Fenix Recuperacao de Credito,2026-02-23,91,5164.55,Em Aberto,42.0,Nordeste
CONTR_2026_05227,Nexus Mediacao Financeira,2026-04-17,96,3026.15,Em Aberto,47.0,Nordeste
CONTR_2026_05228,Acerta Credito Integrado,2026-04-03,87,15857.62,Acordo Firmado,37.0,Nordeste
CONTR_2026_05229,Fenix Recuperacao de Credito,2026-04-24,51,5676.51,Em Aberto,11.0,Nordeste
CONTR_2026_05230,Nexus Mediacao Financeira,2026-02-19,80,2877.82,Acordo Firmado,67.0,Sudeste
CONTR_2026_05231,Nexus Mediacao Financeira,2026-04-28,74,4960.43,Acordo Firmado,29.0,Sul
CONTR_2026_05232,Vertice Asset e Cobranca,2026-04-16,-999,5077.16,Acordo Firmado,51.0,Centro-Oeste
CONTR_2026_05233,Acerta Credito Integrado,2026-03-10,166,7687.05,Em Aberto,95.0,Sul
CONTR_2026_05234,Vertice Asset e Cobranca,2026-01-30,102,12824.27,Acordo Firmado,11.0,Sudeste
CONTR_2026_05235,Nexus Mediacao Financeira,2026-01-23,127,17629.57,Em Aberto,30.0,Sul
CONTR_2026_05236,Fenix Recuperacao de Credito,2026-04-29,69,7527.3,Ajuizado,79.0,Nordeste
CONTR_2026_05237,Nexus Mediacao Financeira,2026-03-26,90,5147.33,Em Aberto,79.0,Nordeste
CONTR_2026_05238,Nexus Mediacao Financeira,2026-04-30,126,2474.02,Insucesso,58.0,Sudeste
CONTR_2026_05239,Fenix Recuperacao de Credito,2026-03-31,42,3779.44,Acordo Firmado,32.0,Nordeste
CONTR_2026_05240,Vertice Asset e Cobranca,2026-04-28,82,4554.86,Em Aberto,29.0,Sul
CONTR_2026_05241,Vertice Asset e Cobranca,2026-02-16,108,1886.96,Acordo Firmado,43.0,Nordeste
CONTR_2026_05242,Vertice Asset e Cobranca,2026-01-21,87,2681.29,Insucesso,92.0,Nordeste
CONTR_2026_05243,Nexus Mediacao Financeira,2026-01-20,72,22019.31,Em Aberto,85.0,Nordeste
CONTR_2026_05244,Fenix Recuperacao de Credito,2026-01-23,74,8267.1,Em Aberto,39.0,Norte
CONTR_2026_05245,Acerta Credito Integrado,2026-03-09,99,4488.96,Em Aberto,11.0,Centro-Oeste
CONTR_2026_05246,Nexus Mediacao Financeira,2026-01-21,42,2481.13,Em Aberto,96.0,Norte
CONTR_2026_05247,Acerta Credito Integrado,2026-01-21,93,5460.1,Em Aberto,27.0,Norte
CONTR_2026_05248,Acerta Credito Integrado,2026-01-01,111,2519.02,Em Aberto,24.0,Sul
CONTR_2026_05249,Vertice Asset e Cobranca,2026-01-15,79,2272.83,Em Aberto,37.0,Nordeste
CONTR_2026_05250,Vertice Asset e Cobranca,2026-01-17,43,1692.24,Em Aberto,65.0,Nordeste
CONTR_2026_05251,Vertice Asset e Cobranca,2026-02-20,74,3322.12,Insucesso,32.0,Sudeste
CONTR_2026_05252,Vertice Asset e Cobranca,2026-03-04,86,5101.41,Ajuizado,53.0,Sul
CONTR_2026_05253,Nexus Mediacao Financeira,2026-01-14,57,2067.77,Acordo Firmado,1.0,Centro-Oeste
CONTR_2026_05254,Fenix Recuperacao de Credito,2026-02-28,90,2318.44,Ajuizado,56.0,Sudeste
CONTR_2026_05255,Acerta Credito Integrado,2026-03-24,95,3680.83,Acordo Firmado,34.0,Nordeste
CONTR_2026_05256,Vertice Asset e Cobranca,2026-02-19,126,4562.13,Acordo Firmado,82.0,Nordeste
CONTR_2026_05257,Fenix Recuperacao de Credito,2026-02-03,85,8383.38,Ajuizado,29.0,Nordeste
CONTR_2026_05258,Nexus Mediacao Financeira,2026-01-06,93,5380.8,Acordo Firmado,6.0,Nordeste
CONTR_2026_05259,Vertice Asset e Cobranca,2026-04-19,73,6007.76,Em Aberto,57.0,Nordeste
CONTR_2026_05260,Acerta Credito Integrado,2026-02-18,75,7157.1,Em Aberto,95.0,Nordeste
CONTR_2026_05261,Fenix Recuperacao de Credito,2026-01-06,111,4198.13,Acordo Firmado,14.0,Sul
CONTR_2026_05262,Acerta Credito Integrado,2026-04-27,-999,3301.37,Em Aberto,75.0,Sudeste
CONTR_2026_05263,Nexus Mediacao Financeira,2026-04-28,114,9257.72,Insucesso,69.0,Nordeste
CONTR_2026_05264,Fenix Recuperacao de Credito,2026-03-10,88,10010.63,Em Aberto,62.0,Sudeste
CONTR_2026_05265,Vertice Asset e Cobranca,2026-01-07,55,2036.07,Acordo Firmado,86.0,Sul
CONTR_2026_05266,Nexus Mediacao Financeira,2026-04-07,69,16527.5,Em Aberto,51.0,Sudeste
CONTR_2026_05267,Vertice Asset e Cobranca,2026-03-18,162,14490.78,Acordo Firmado,13.0,Nordeste
CONTR_2026_05268,Vertice Asset e Cobranca,2026-02-20,86,11434.98,Acordo Firmado,51.0,Nordeste
CONTR_2026_05269,Acerta Credito Integrado,2026-04-28,41,3946.61,Acordo Firmado,51.0,Nordeste
CONTR_2026_05270,Vertice Asset e Cobranca,2026-01-01,55,10431.45,Ajuizado,38.0,Sudeste
CONTR_2026_05271,Fenix Recuperacao de Credito,2026-01-13,68,6145.09,Em Aberto,4.0,Nordeste
CONTR_2026_05272,Fenix Recuperacao de Credito,2026-02-12,63,2349.55,Acordo Firmado,30.0,Sul
CONTR_2026_05273,Vertice Asset e Cobranca,2026-01-27,57,8655.68,Insucesso,54.0,Sudeste
CONTR_2026_05274,Acerta Credito Integrado,2026-03-12,133,3805.18,Em Aberto,65.0,Centro-Oeste
CONTR_2026_05275,Vertice Asset e Cobranca,2026-04-26,109,2927.72,Em Aberto,61.0,Sudeste
CONTR_2026_05276,Fenix Recuperacao de Credito,2026-01-03,84,11730.66,Ajuizado,49.0,Sudeste
CONTR_2026_05277,Fenix Recuperacao de Credito,2026-02-27,72,11112.56,Acordo Firmado,31.0,Sul
CONTR_2026_05278,Vertice Asset e Cobranca,2026-03-30,85,11189.24,Em Aberto,51.0,Centro-Oeste
CONTR_2026_05279,Fenix Recuperacao de Credito,2026-04-07,143,11013.58,Ajuizado,50.0,Norte
CONTR_2026_05280,Vertice Asset e Cobranca,2026-04-14,64,5239.75,Acordo Firmado,23.0,Sudeste
CONTR_2026_05281,Vertice Asset e Cobranca,2026-01-17,42,5997.56,Acordo Firmado,78.0,Sudeste
CONTR_2026_05282,Vertice Asset e Cobranca,2026-02-14,110,16066.49,Ajuizado,99.0,Centro-Oeste
CONTR_2026_05283,Fenix Recuperacao de Credito,2026-03-19,120,1892.53,Em Aberto,81.0,Sudeste
CONTR_2026_05284,Acerta Credito Integrado,2026-04-11,133,9406.23,Em Aberto,60.0,Nordeste
CONTR_2026_05285,Vertice Asset e Cobranca,2026-02-27,79,4935.56,Acordo Firmado,32.0,Sudeste
CONTR_2026_05286,Acerta Credito Integrado,2026-02-25,79,20377.05,Em Aberto,56.0,Norte
CONTR_2026_05287,Vertice Asset e Cobranca,2026-02-23,150,6297.49,Insucesso,56.0,Sul
CONTR_2026_05288,Fenix Recuperacao de Credito,2026-03-28,107,2086.93,Em Aberto,100.0,Sul
CONTR_2026_05289,Fenix Recuperacao de Credito,2026-03-29,87,9650.28,Insucesso,87.0,Nordeste
CONTR_2026_05290,Acerta Credito Integrado,2026-01-29,105,6783.96,Acordo Firmado,34.0,Sul
CONTR_2026_05291,Vertice Asset e Cobranca,2026-04-12,76,2006.29,Insucesso,41.0,Nordeste
CONTR_2026_05292,Fenix Recuperacao de Credito,2026-02-23,99,1245.16,Acordo Firmado,39.0,Norte
CONTR_2026_05293,Fenix Recuperacao de Credito,2026-01-27,98,5122.45,Ajuizado,86.0,Centro-Oeste
CONTR_2026_05294,Fenix Recuperacao de Credito,2026-04-12,115,2581.99,Ajuizado,42.0,Sudeste
CONTR_2026_05295,Acerta Credito Integrado,2026-04-27,60,11296.12,Insucesso,66.0,Nordeste
CONTR_2026_05296,Fenix Recuperacao de Credito,2026-04-14,100,2644.61,Acordo Firmado,20.0,Sudeste
CONTR_2026_05297,Vertice Asset e Cobranca,2026-02-14,55,6636.23,Em Aberto,14.0,Sudeste
CONTR_2026_05298,Nexus Mediacao Financeira,2026-04-24,146,3316.59,Acordo Firmado,38.0,Sudeste
CONTR_2026_05299,Vertice Asset e Cobranca,2026-03-28,77,3356.36,Em Aberto,37.0,Sudeste
CONTR_2026_05300,Fenix Recuperacao de Credito,2026-01-31,40,2203.33,Em Aberto,37.0,Sudeste
CONTR_2026_05301,Acerta Credito Integrado,2026-02-05,173,4693.03,Ajuizado,51.0,Centro-Oeste
CONTR_2026_05302,Fenix Recuperacao de Credito,2026-03-22,74,5528.84,Em Aberto,92.0,Sudeste
CONTR_2026_05303,Acerta Credito Integrado,2026-03-02,92,5549.59,Acordo Firmado,56.0,Sudeste
CONTR_2026_05304,Acerta Credito Integrado,2026-02-06,39,10910.94,Acordo Firmado,8.0,Sul
CONTR_2026_05305,Vertice Asset e Cobranca,2026-03-08,88,6482.76,Insucesso,93.0,Sudeste
CONTR_2026_05306,Nexus Mediacao Financeira,2026-02-05,140,7939.94,Ajuizado,21.0,Sul
CONTR_2026_05307,Vertice Asset e Cobranca,2026-04-29,111,3153.73,Acordo Firmado,39.0,Sul
CONTR_2026_05308,Vertice Asset e Cobranca,2026-01-05,38,3929.55,Ajuizado,48.0,Norte
CONTR_2026_05309,Acerta Credito Integrado,2026-02-15,67,1292.31,Acordo Firmado,18.0,Sul
CONTR_2026_05310,Acerta Credito Integrado,2026-03-20,117,1612.07,Acordo Firmado,63.0,Nordeste
CONTR_2026_05311,Vertice Asset e Cobranca,2026-02-21,109,3631.64,Em Aberto,83.0,Sudeste
CONTR_2026_05312,Nexus Mediacao Financeira,2026-02-18,75,2376.93,Acordo Firmado,74.0,Sudeste
CONTR_2026_05313,Fenix Recuperacao de Credito,2026-01-06,101,9582.15,Insucesso,9.0,Nordeste
CONTR_2026_05314,Vertice Asset e Cobranca,2026-01-10,54,6842.57,Acordo Firmado,87.0,Sudeste
CONTR_2026_05315,Nexus Mediacao Financeira,2026-04-28,50,18783.96,Acordo Firmado,30.0,Norte
CONTR_2026_05316,Vertice Asset e Cobranca,2026-04-06,15,12103.34,Insucesso,86.0,Nordeste
CONTR_2026_05317,Vertice Asset e Cobranca,2026-01-23,117,20207.11,Acordo Firmado,59.0,Nordeste
CONTR_2026_05318,Vertice Asset e Cobranca,2026-04-22,86,3472.82,Em Aberto,55.0,Centro-Oeste
CONTR_2026_05319,Fenix Recuperacao de Credito,2026-01-17,90,4511.89,Em Aberto,93.0,Nordeste
CONTR_2026_05320,Nexus Mediacao Financeira,2026-04-20,15,3531.06,Ajuizado,70.0,Centro-Oeste
CONTR_2026_05321,Vertice Asset e Cobranca,2026-03-25,88,17863.83,Em Aberto,50.0,Nordeste
CONTR_2026_05322,Vertice Asset e Cobranca,2026-02-13,106,3776.75,Insucesso,61.0,Sudeste
CONTR_2026_05323,Vertice Asset e Cobranca,2026-02-10,27,1820.8,Em Aberto,35.0,Sudeste
CONTR_2026_05324,Vertice Asset e Cobranca,2026-01-15,91,2641.81,Ajuizado,14.0,Sudeste
CONTR_2026_05325,Fenix Recuperacao de Credito,2026-02-13,88,3965.36,Insucesso,69.0,Norte
CONTR_2026_05326,Nexus Mediacao Financeira,2026-04-20,76,5819.02,Em Aberto,46.0,Nordeste
CONTR_2026_05327,Fenix Recuperacao de Credito,2026-02-27,129,6012.81,Acordo Firmado,82.0,Sul
CONTR_2026_05328,Fenix Recuperacao de Credito,2026-03-27,122,8310.3,Insucesso,35.0,Sul
CONTR_2026_05329,Vertice Asset e Cobranca,2026-02-19,189,6418.73,Insucesso,94.0,Sudeste
CONTR_2026_05330,Nexus Mediacao Financeira,2026-02-21,53,4581.78,Insucesso,71.0,Norte
CONTR_2026_05331,Vertice Asset e Cobranca,2026-03-11,102,1353.18,Em Aberto,98.0,Sudeste
CONTR_2026_05332,Vertice Asset e Cobranca,2026-03-09,134,7137.68,Em Aberto,42.0,Sul
CONTR_2026_05333,Fenix Recuperacao de Credito,2026-03-04,69,1646.66,Em Aberto,53.0,Sudeste
CONTR_2026_05334,Vertice Asset e Cobranca,2026-02-27,-999,4363.19,Em Aberto,19.0,Nordeste
CONTR_2026_05335,Vertice Asset e Cobranca,2026-01-23,100,12535.91,Acordo Firmado,45.0,Sudeste
CONTR_2026_05336,Fenix Recuperacao de Credito,2026-02-13,37,5742.59,Ajuizado,54.0,Nordeste
CONTR_2026_05337,Vertice Asset e Cobranca,2026-04-19,9999,2309.25,Em Aberto,64.0,Sudeste
CONTR_2026_05338,Nexus Mediacao Financeira,2026-03-24,72,9450.21,Insucesso,75.0,Centro-Oeste
CONTR_2026_05339,Fenix Recuperacao de Credito,2026-04-28,87,2986.3,Acordo Firmado,41.0,Sudeste
CONTR_2026_05340,Fenix Recuperacao de Credito,2026-04-19,127,5505.12,Acordo Firmado,17.0,Sudeste
CONTR_2026_05341,Acerta Credito Integrado,2026-04-05,87,6250.93,Insucesso,11.0,Sudeste
CONTR_2026_05342,Fenix Recuperacao de Credito,2026-02-13,125,7767.48,Em Aberto,92.0,Sudeste
CONTR_2026_05343,Fenix Recuperacao de Credito,2026-02-21,93,1535.95,Em Aberto,3.0,Sudeste
CONTR_2026_05344,Fenix Recuperacao de Credito,2026-03-08,9999,10829.9,Em Aberto,10.0,Sudeste
CONTR_2026_05345,Vertice Asset e Cobranca,2026-01-28,81,1804.35,Acordo Firmado,24.0,Sul
CONTR_2026_05346,Nexus Mediacao Financeira,2026-03-08,119,1696.53,Em Aberto,97.0,Sul
CONTR_2026_05347,Fenix Recuperacao de Credito,2026-03-19,93,4252.17,Ajuizado,56.0,Sudeste
CONTR_2026_05348,Vertice Asset e Cobranca,2026-01-18,68,3527.52,Insucesso,26.0,Nordeste
CONTR_2026_05349,Vertice Asset e Cobranca,2026-01-27,99,1480.81,Insucesso,69.0,Sudeste
CONTR_2026_05350,Nexus Mediacao Financeira,2026-02-20,76,2107.61,Ajuizado,24.0,Sudeste
CONTR_2026_05351,Acerta Credito Integrado,2026-03-01,74,4092.07,Acordo Firmado,44.0,Sudeste
CONTR_2026_05352,Vertice Asset e Cobranca,2026-03-15,125,10032.57,Acordo Firmado,26.0,Sudeste
CONTR_2026_05353,Vertice Asset e Cobranca,2026-02-18,85,1846.58,Em Aberto,71.0,Centro-Oeste
CONTR_2026_05354,Nexus Mediacao Financeira,2026-01-15,154,1752.03,Em Aberto,76.0,Sudeste
CONTR_2026_05355,Nexus Mediacao Financeira,2026-03-24,112,9369.41,Insucesso,57.0,Sul
CONTR_2026_05356,Vertice Asset e Cobranca,2026-03-14,67,4589.48,Em Aberto,36.0,Sudeste
CONTR_2026_05357,Fenix Recuperacao de Credito,2026-03-09,64,3433.38,Acordo Firmado,17.0,Sul
CONTR_2026_05358,Vertice Asset e Cobranca,2026-01-15,52,4293.48,Em Aberto,80.0,Centro-Oeste
CONTR_2026_05359,Acerta Credito Integrado,2026-02-20,108,3845.34,Acordo Firmado,95.0,Nordeste
CONTR_2026_05360,Vertice Asset e Cobranca,2026-02-17,64,8813.87,Em Aberto,18.0,Sul
CONTR_2026_05361,Nexus Mediacao Financeira,2026-03-13,22,1246.86,Acordo Firmado,96.0,Sul
CONTR_2026_05362,Fenix Recuperacao de Credito,2026-04-23,40,4038.38,Insucesso,66.0,Sudeste
CONTR_2026_05363,Nexus Mediacao Financeira,2026-04-27,56,2064.95,Em Aberto,10.0,Sudeste
CONTR_2026_05364,Nexus Mediacao Financeira,2026-01-01,100,3042.91,Em Aberto,61.0,Nordeste
CONTR_2026_05365,Nexus Mediacao Financeira,2026-01-07,87,1794.88,Em Aberto,39.0,Sudeste
CONTR_2026_05366,Vertice Asset e Cobranca,2026-02-22,118,3984.24,Em Aberto,14.0,Sudeste
CONTR_2026_05367,Nexus Mediacao Financeira,2026-01-31,62,6354.23,Em Aberto,47.0,Centro-Oeste
CONTR_2026_05368,Vertice Asset e Cobranca,2026-01-18,80,6617.53,Acordo Firmado,10.0,Sudeste
CONTR_2026_05369,Acerta Credito Integrado,2026-01-12,142,9166.44,Acordo Firmado,55.0,Nordeste
CONTR_2026_05370,Fenix Recuperacao de Credito,2026-02-17,79,9637.31,Acordo Firmado,92.0,Nordeste
CONTR_2026_05371,Vertice Asset e Cobranca,2026-01-30,96,5753.2,Ajuizado,24.0,Sudeste
CONTR_2026_05372,Vertice Asset e Cobranca,2026-04-07,70,3378.2,Em Aberto,40.0,Sudeste
CONTR_2026_05373,Vertice Asset e Cobranca,2026-04-21,83,1463.39,Em Aberto,63.0,Sudeste
CONTR_2026_05374,Acerta Credito Integrado,2026-01-07,104,1382.65,Acordo Firmado,34.0,Nordeste
CONTR_2026_05375,Vertice Asset e Cobranca,2026-04-02,109,1801.03,Em Aberto,49.0,Sul
CONTR_2026_05376,Acerta Credito Integrado,2026-04-23,93,21823.43,Em Aberto,63.0,Nordeste
CONTR_2026_05377,Nexus Mediacao Financeira,2026-01-03,82,8908.37,Acordo Firmado,9.0,Centro-Oeste
CONTR_2026_05378,Vertice Asset e Cobranca,2026-04-17,93,3794.9,Acordo Firmado,47.0,Sul
CONTR_2026_05379,Acerta Credito Integrado,2026-03-04,67,4338.68,Em Aberto,93.0,Centro-Oeste
CONTR_2026_05380,Fenix Recuperacao de Credito,2026-01-06,83,7885.26,Em Aberto,45.0,Sudeste
CONTR_2026_05381,Fenix Recuperacao de Credito,2026-04-05,99,4811.86,Acordo Firmado,36.0,Nordeste
CONTR_2026_05382,Nexus Mediacao Financeira,2026-04-12,119,3434.69,Em Aberto,9.0,Sudeste
CONTR_2026_05383,Vertice Asset e Cobranca,2026-01-15,62,3350.54,Em Aberto,11.0,Sudeste
CONTR_2026_05384,Fenix Recuperacao de Credito,2026-03-12,84,2376.34,Insucesso,85.0,Nordeste
CONTR_2026_05385,Nexus Mediacao Financeira,2026-02-12,59,12040.78,Em Aberto,77.0,Sudeste
CONTR_2026_05386,Nexus Mediacao Financeira,2026-04-04,76,3873.49,Em Aberto,24.0,Sudeste
CONTR_2026_05387,Vertice Asset e Cobranca,2026-04-01,120,8178.96,Acordo Firmado,1.0,Nordeste
CONTR_2026_05388,Vertice Asset e Cobranca,2026-03-22,73,5463.79,Acordo Firmado,99.0,Centro-Oeste
CONTR_2026_05389,Nexus Mediacao Financeira,2026-04-29,87,8214.02,Ajuizado,99.0,Nordeste
CONTR_2026_05390,Acerta Credito Integrado,2026-01-18,52,3135.01,Acordo Firmado,61.0,Sul
CONTR_2026_05391,Fenix Recuperacao de Credito,2026-01-22,73,8171.81,Em Aberto,85.0,Nordeste
CONTR_2026_05392,Nexus Mediacao Financeira,2026-03-02,43,9002.48,Acordo Firmado,69.0,Nordeste
CONTR_2026_05393,Acerta Credito Integrado,2026-04-30,98,1750.64,Ajuizado,21.0,Nordeste
CONTR_2026_05394,Nexus Mediacao Financeira,2026-03-02,101,1679.6,Acordo Firmado,4.0,Nordeste
CONTR_2026_05395,Acerta Credito Integrado,2026-02-22,100,22366.56,Em Aberto,97.0,Sul
CONTR_2026_05396,Vertice Asset e Cobranca,2026-01-26,102,1827.56,Em Aberto,100.0,Sudeste
CONTR_2026_05397,Fenix Recuperacao de Credito,2026-04-25,100,6973.39,Insucesso,58.0,Sudeste
CONTR_2026_05398,Vertice Asset e Cobranca,2026-04-01,44,8087.93,Acordo Firmado,72.0,Nordeste
CONTR_2026_05399,Vertice Asset e Cobranca,2026-02-09,66,1528.09,Em Aberto,51.0,Nordeste
CONTR_2026_05400,Acerta Credito Integrado,2026-03-29,22,8062.17,Ajuizado,7.0,Centro-Oeste
CONTR_2026_05401,Fenix Recuperacao de Credito,2026-04-26,76,3919.46,Em Aberto,1.0,Centro-Oeste
